State,Party,Status,"Committee Name","Candidate Name",City,Received,Spent,District,CMTE_ID
CA,DEM,INCUMBENT,"JACKIE SPEIER FOR CONGRESS","SPEIER, JACKIE",BURLINGAME,816387.28,507614.8,14,C00443705
CA,DEM,CHALLENGER,"KHOJASTEH FOR A CHANGED CONGRESS","KHOJASTEH, RYAN","SAN FRANCISCO",53875.21,53647.29,12,C00658534
OH,DEM,CHALLENGER,"CAMPAIGN OF LAURA ANN WEAVER","WEAVER, LAURA ANN",CINCINNATI,18395.95,15604.16,01,C00635342
OH,DEM,CHALLENGER,"COMMITTEE TO ELECT PATRICK PIKUS FOR US CONGRESS","PIKUS, PATRICK",CANTON,5525,3354.31,07,C00668525
OH,DEM,OPEN,"JACKIE PATTON FOR CONGRESS","PATTON, JACKIE",COLUMBUS,30513.54,30372.61,12,C00664011
AZ,DEM,CHALLENGER,"HEATHER ROSS FOR CONGRESS","ROSS, HEATHER MAURA","PARADISE VALLEY",357221.98,282262.89,06,C00651752
AZ,REP,INCUMBENT,"DEBBIE LESKO FOR CONGRESS","LESKO, DEBBIE",PHOENIX,1482148.98,1236968.52,08,C00663914
AZ,REP,CHALLENGER,"DOWLING FOR CONGRESS","DOWLING, SANDRA ELAINE DR","LITCHFIELD PARK",4820,2322.53,08,C00679993
AZ,DEM,OPEN,"STANTON FOR CONGRESS","STANTON, GREG",PHOENIX,1722196.32,511134.81,09,C00657304
TX,REP,INCUMBENT,"KAY GRANGER CAMPAIGN FUND","GRANGER, KAY","FORT WORTH",1671633.1,1255832.38,12,C00310532
FL,DEM,OPEN,"KEN RUSSELL FOR CONGRESS","RUSSELL, KEN",MIAMI,773910.67,648311.19,27,C00646901
GA,DEM,CHALLENGER,"COMMITTEE TO ELECT CHUCK ENDERLIN","ENDERLIN, CHARLES JOSEPH JR.",NEWNAN,28166.14,22586.99,03,C00647446
TX,DEM,OPEN,"SHOCKLEE FOR CONGRESS COMMITTEE","SHOCKLEE, LEVII",ARLINGTON,8736,9666,06,C00651133
TX,REP,CHALLENGER,"MYERS FOR CONGRESS 2018","MYERS, THOMAS PAUL",MIDLAND,6638,6637.61,11,C00662627
OK,DEM,CHALLENGER,"TOM GUILD FOR CONGRESS","GUILD, THOMAS EUGENE",EDMOND,90755.09,88870.45,05,C00651984
FL,DEM,INCUMBENT,"TED DEUTCH FOR CONGRESS COMMITTEE","DEUTCH, THEODORE ELIOT","BOCA RATON",1025183.23,845251.81,22,C00469163
MN,REP,CHALLENGER,"HUGHES FOR CONGRESS","HUGHES, DAVID",KARLSTAD,139019.3,132962.86,07,C00610071
FL,DEM,CHALLENGER,"JENNIFER ZIMMERMAN FOR CONGRESS","ZIMMERMAN, JENNIFER MIJARES DR.",PACE,27231.07,26619.41,01,C00668715
FL,DEM,CHALLENGER,"CAMPAIGN TO ELECT YVONNE HAYES HINSON US REPRESENTATIVE","HINSON, YVONNE HAYES MS",GAINESVILLE,33186.54,33933.48,03,C00655811
FL,REP,CHALLENGER,"JUDSON SAPP FOR CONGRESS","SAPP, JUDSON","ORANGE PARK",237385,151724.14,03,C00665885
IN,REP,CHALLENGER,"MOSS FOR CONGRESS","MOSS, RICHARD MARC",JASPER,138907.56,139856.54,08,C00592279
IN,REP,INCUMBENT,"TREY FOR CONGRESS","HOLLINGSWORTH, TREY",JEFFERSONVILLE,1150272.68,542002.14,09,C00590463
KS,REP,CHALLENGER,"KANSANS FOR HUELSKAMP","HUELSKAMP, TIMOTHY A REP.",FOWLER,3843.85,22094.27,01,C00413096
MA,DEM,CHALLENGER,"BILL CIMBRELO FOR US CONGRESS","CIMBRELO, WILLIAM E",OSTERVILLE,51036.26,33351.77,09,C00664508
MD,DEM,INCUMBENT,"ANTHONY BROWN FOR CONGRESS","BROWN, ANTHONY",BOWIE,660956.66,444873.74,04,C00574640
MD,DEM,INCUMBENT,"JAMIE RASKIN FOR CONGRESS","RASKIN, JAMIE","TAKOMA PARK",985357.03,655911.52,08,C00575126
ME,REP,CHALLENGER,"MARK HOLBROOK FOR CONGRESS","HOLBROOK, MARK IRVING DR",BRUNSWICK,64946.87,21981.41,01,C00592469
FL,DEM,CHALLENGER,"BRANDON PETERS FOR U.S. CONGRESS","PETERS, BRANDON S.",WILLISTON,108330.76,88143.58,02,C00665612
FL,DEM,CHALLENGER,"TOM WELLS FOR CONGRESS","WELLS, TOM BECKWITH DR.",GAINESVILLE,35378.33,34638.49,03,C00647214
FL,DEM,CHALLENGER,SELMONT4CONGRESS,"SELMONT, GEORGE AUSTIN","PONTE VEDRA BEACH",32479.42,29311.78,04,C00671446
FL,REP,OPEN,"JOHN WARD FOR CONGRESS, INC.","WARD, JOHN","PALM COAST",1051575.14,584314.44,06,C00657841
CA,DEM,CHALLENGER,"SHAHID BUTTAR FOR CONGRESS COMMITTEE","BUTTAR, SHAHID","SAN FRANCISCO",66004.89,65368.21,12,C00670463
PA,DEM,OPEN,"FRIENDS OF STEVE BACHER","BACHER, STEVE",MORRISVILLE,54625.86,54435.01,01,C00664524
IL,DEM,CHALLENGER,"FRIENDS OF JONATHAN EBEL","EBEL, JONATHAN HANS",URBANA,285338.87,285678.87,13,C00654111
GA,REP,OPEN,"DAN MOODY FOR CONGRESS, INC.","MOODY, DAN",ROSWELL,3207231.28,3207231.28,06,C00632141
CT,DEM,OPEN,"SHAUL PRAVER FOR THE PEOPLE","PRAVER, SHAUL MARSHALL RABBI",FAIRFIELD,24103,20258.9,05,C00677112
LA,DEM,CHALLENGER,"FRIENDS OF LARRY RADER","RADER, LARRY","NEW IBERIA",12116,13116,03,C00622829
NV,REP,OPEN,"HAMMOND FOR CONGRESS","HAMMOND, SCOTT","LAS VEGAS",289639.03,274467.73,03,C00649418
NV,REP,OPEN,"MCKEON FOR NEVADA","MCKEON, DAVID OWEN","LAS VEGAS",77680.3,77680.3,03,C00647974
GA,REP,INCUMBENT,"BUDDY CARTER FOR CONGRESS","CARTER, EARL LEROY",POOLER,1414181,983545.29,01,C00543967
TX,DEM,INCUMBENT,"TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","CUELLAR, HENRY R.",LAREDO,1212620.79,878162.98,28,C00371302
TX,DEM,INCUMBENT,"FILEMON VELA FOR CONGRESS","VELA, FILEMON","SAN ANTONIO",795495.72,582133.34,34,C00513531
TX,REP,INCUMBENT,"JOHN CARTER FOR CONGRESS","CARTER, JOHN R. REP.",WASHINGTON,1015416.85,881264.97,31,C00371203
TX,DEM,INCUMBENT,"MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE","VEASEY, MARC ALLISON MR.","FORT WORTH",1078536.5,955717.53,33,C00506832
NY,DEM,CHALLENGER,"GARETH RHODES FOR CONGRESS","RHODES, GARETH THOMAS",KINGSTON,904484.65,893518.55,19,C00639559
NY,DEM,CHALLENGER,"DAVID MASTRIANNI, MD FOR CONGRESS","MASTRIANNI, DAVID","SCHROON LAKE",78307.36,77986.21,21,C00665497
MS,REP,INCUMBENT,"PALAZZO FOR CONGRESS","PALAZZO, STEVEN MCCARTY",BILOXI,592901.59,466496.26,04,C00477323
NY,DEM,INCUMBENT,"SERRANO FOR CONGRESS","SERRANO, JOSE E.",BRONX,199795.67,186141.36,15,C00240986
NY,REP,INCUMBENT,"TOM REED FOR CONGRESS","REED, THOMAS W",CORNING,2595369.08,1454116.77,23,C00464032
NC,REP,INCUMBENT,"VIRGINIA FOXX FOR CONGRESS","FOXX, VIRGINIA ANN","BANNER ELK",1749825.8,1032766.39,05,C00386748
MD,REP,OPEN,"VOTE KURT ELSASSER FOR CONGRESS","ELSASSER, KURT MARTIN MR II",HAGERSTOWN,4407,44079.91,06,C00668103
TX,REP,INCUMBENT,"RATCLIFFE FOR CONGRESS","RATCLIFFE, JOHN L",HEATH,837165.94,710283.41,04,C00554113
CA,REP,CHALLENGER,"WOLKOWICZ FOR CONGRESS","WOLKOWICZ, STEPHAN",INDIO,15038.32,15038.32,36,C00659821
CA,DEM,OPEN,"DR TRAN FOR CONGRESS","TRAN, MAI-KHANH","LOS ANGELES",1546421.31,1387427.7,39,C00647081
CA,REP,OPEN,"BOB HUFF FOR CONGRESS","HUFF, BOB","DIAMOND BAR",572641.17,566138.99,39,C00665802
CA,REP,OPEN,"SHAWN NELSON FOR CONGRESS","NELSON, SHAWN",FULLERTON,692567.84,683866.65,39,C00665836
NC,DEM,CHALLENGER,"QUEEN FOR CONGRESS","QUEEN, KENNETH PAUL","FOREST CITY",8130.22,3828.45,10,C00646406
CA,REP,OPEN,"YOUNG KIM FOR CONGRESS","KIM, YOUNG",FULLERTON,1283994.39,979167.72,39,C00665638
CA,DEM,CHALLENGER,"JULIA PEACOCK FOR CONGRESS","PEACOCK, JULIA",CORONA,94640,82870.29,42,C00634014
GA,REP,INCUMBENT,"LOUDERMILK FOR CONGRESS","LOUDERMILK, BARRY",CASSVILLE,655056.16,320722.59,11,C00543892
AR,REP,CHALLENGER,"RANDY CALDWELL FOR CONGRESS","CALDWELL, RANDY","HOT SPRINGS VILLAG",14450,15452,04,C00675744
CA,REP,CHALLENGER,"SHANE SKELTON FOR CONGRESS","SKELTON, SHANE JOHN","THOUSAND OAKS",61357.6,61357.6,26,C00636514
PA,REP,CHALLENGER,"TRAVIS SCHOOLEY FOR CONGRESS","SCHOOLEY, TRAVIS",WAYNESBORO,21398,21344,13,C00519645
TX,DEM,CHALLENGER,"ED MEIER FOR CONGRESS","MEIER, EDWARD",DALLAS,1016874.1,1016708.2,32,C00639278
NJ,DEM,INCUMBENT,"SIRES FOR CONGRESS","SIRES, ALBIO","WEST NEW YORK",243263.31,325052.8,08,C00410753
OH,DEM,OPEN,"ALBERTSON FOR CONGRESS","ALBERTSON, ED",HEATH,27503.82,31997.23,12,C00615518
NM,DEM,OPEN,"DAMON MARTINEZ FOR CONGRESS","MARTINEZ, DAMON P",ALBUQUERQUE,755632.82,755418.92,01,C00649756
IA,REP,INCUMBENT,"YOUNG FOR IOWA, INC.","YOUNG, DAVID","VAN METER",1758963.07,408419.09,03,C00545616
IL,DEM,INCUMBENT,"DAN LIPINSKI FOR CONGRESS","LIPINSKI, DANIEL WILLIAM WILLIAM","WESTERN SPRINGS",1373056.58,2152759.14,03,C00405431
IL,REP,INCUMBENT,"MIKE BOST FOR CONGRESS COMMITTEE","BOST, MICHAEL",MURPHYSBORO,1910252.62,581331.46,12,C00546499
CA,REP,CHALLENGER,"RUDY PETERS FOR CONGRESS","PETERS, RUDY PETERS",LIVERMORE,16150,10118.05,15,C00671370
PA,DEM,CHALLENGER,"STOLZ FOR CONGRESS","STOLZ, JOHN",GLENSHAW,7432.4,7432.4,12,C00651356
NY,DEM,CHALLENGER,"PATRICK MADDEN FOR CONGRESS","MADDEN, PATRICK",VESTAL,22247.01,22247.01,22,C00640482
KS,REP,OPEN,"ASHBY FOR CONGRESS","ASHBY, JOSEPH",DERBY,5329.7,5429.7,04,C00632166
NY,DEM,CHALLENGER,"HEATH PHILLIPS FOR CONGRESS","PHILLIPS, HEATH",CORTLAND,5295.14,5295.14,22,C00650085
CA,REP,CHALLENGER,"JOHN HORST WIN THE FUTURE CONGRESSIONAL CAMPAIGN COMMITTEE","HORST, JOHN H","SAN DIEGO",29234.98,29771.6,52,C00594168
DE,DEM,INCUMBENT,"LISA BLUNT ROCHESTER FOR CONGRESS","BLUNT ROCHESTER, LISA",WILMINGTON,877089.66,627095.24,00,C00590778
CA,DEM,OPEN,"JOHN A PEREZ FOR CONGRESS","PEREZ, JOHN A","LOS ANGELES",6740,6740,34,C00629618
FL,DEM,CHALLENGER,"FRIENDS OF DENA","GRAYSON, DENA MD, PHD",ORLANDO,22096.99,30884.48,08,C00581926
WA,REP,CHALLENGER,"FRIENDS OF DOUG BASLER","BASLER, DOUGLAS MICHAEL",KENT,3475,2847.43,09,C00566232
CT,DEM,INCUMBENT,"COURTNEY FOR CONGRESS","COURTNEY, JOSEPH D",VERNON,839714.01,405708.68,02,C00410233
ND,REP,OPEN,"TOM CAMPBELL FOR NORTH DAKOTA","CAMPBELL, TOM",FARGO,1201059.87,1023676.63,00,C00653675
WA,DEM,CHALLENGER,"SUTHERLAND FOR CONGRESS","SUTHERLAND, MATTHEW JAMES MR.",PULLMAN,14311.78,8509.53,05,C00640904
TX,DEM,CHALLENGER,"MARK GIBSON FOR CONGRESS","GIBSON, MARK","MISSOURI CITY",19877.79,24793.52,22,C00597005
TX,REP,INCUMBENT,"KENNY MARCHANT FOR CONGRESS","MARCHANT, KENNY E MR.",CARROLLTON,955162.82,419660.79,24,C00393348
CA,DEM,INCUMBENT,"SCOTT PETERS FOR CONGRESS","PETERS, SCOTT","SAN DIEGO",2305520.63,795159.45,52,C00503110
PA,REP,OPEN,"CLARE FOR CONGRESS","POZOS, CLARE PUTNAM",MEDIA,69009.38,68724.79,07,C00669432
IN,DEM,CHALLENGER,"PAT HACKETT FOR CONGRESS","HACKETT, MARY PATRICIA","SOUTH BEND",109602.18,108428.03,02,C00659078
CA,DEM,CHALLENGER,"FRANCO FOR CONGRESS","FRANCO, RICARDO JOSE",FRESNO,50278.53,47422.96,22,C00649095
CA,DEM,CHALLENGER,"MARY HELEN BARRO FOR REPRESENTATIVE","BARRO, MARY",BAKERSFIELD,9371.04,9300.47,23,C00670760
NY,IND,CHALLENGER,"JOSH FOR NY","SAUBERMAN, JOSHUA A","OYSTER BAY",10063.21,10739.77,03,C00654889
NY,DEM,CHALLENGER,"DEVITO FOR CONGRESS","DEVITO, MICHAEL JR","STATEN ISLAND",47679.77,45040.59,11,C00640227
FL,REP,CHALLENGER,"PAM LOVE FOR CONGRESS","LOVE, PAM","GRAND RIDGE",75,0,05,C00648444
CA,REP,CHALLENGER,"DASH TO DC","DASH, STACEY",LYNWOOD,44730.13,44730.13,44,C00671347
MA,DEM,CHALLENGER,"COMMITTEE TO ELECT TAHIRAH AMATUL-WADUD","AMATUL-WADUD, TAHIRAH",SPRINGFIELD,72646.51,35624.56,01,C00663310
CA,DEM,CHALLENGER,"AJA BROWN FOR CONGRESS","BROWN, AJA",COMPTON,18600,17818.52,44,C00672436
OH,REP,OPEN,"CAROL O'BRIEN FOR CONGRESS","O'BRIEN CAROL",DELAWARE,235592.19,203456.07,12,C00662825
OH,REP,INCUMBENT,"STIVERS FOR CONGRESS","STIVERS, STEVE MR.",COLUMBUS,3259497.24,2147599.7,15,C00441352
CA,REP,INCUMBENT,"KEVIN MCCARTHY FOR CONGRESS","MCCARTHY, KEVIN",BAKERSFIELD,6583490.15,3965736.11,23,C00420935
CA,DEM,OPEN,"MIKE LEVIN FOR CONGRESS","LEVIN, MIKE","LONG BEACH",2615293.27,1776863.91,49,C00634253
CA,REP,OPEN,"MIKE SCHMITT FOR CONGRESS","SCHMITT, MICHAEL D","SAN CLEMENTE",7960.54,6241.13,49,C00673988
CA,REP,CHALLENGER,"CASARA FOR CONGRESS","CASARA, DANIEL","SAN DIEGO",30802.77,30802.77,52,C00649160
CA,REP,CHALLENGER,"SHAMUS SAYED FOR CONGRESS","SAYED, SHAMUS",SANTEE,257329,258018.7,50,C00655795
OH,DEM,CHALLENGER,"MICKEY EDWARDS FOR OHIO","EDWARDS, HAROLD JAMES III",CINCINNATI,3198.52,3020.32,02,C00635847
PA,REP,OPEN,"MASTRIANO FOR CONGRESS","MASTRIANO, DOUGLAS PH.D. COL PH.D",FAYETTEVILLE,57254.16,57254.16,13,C00667931
PA,REP,OPEN,"GEORGE HALCOVAGE FOR CONGRESS","HALCOVAGE, GEORGE F. JR.",POTTSVILLE,251052.27,244139.2,09,C00673558
TX,DEM,INCUMBENT,"CASTRO FOR CONGRESS","CASTRO, JOAQUIN","SAN ANTONIO",764506.43,674671.2,20,C00497933
NH,REP,OPEN,"SANBORN FOR NEW HAMPSHIRE","SANBORN, ANDY",BEDFORD,838344.17,123784.77,01,C00647610
NH,DEM,OPEN,"SANDERS FOR CONGRESS","SANDERS, LEVI",CLAREMONT,27452,7821.04,01,C00672113
NH,DEM,OPEN,"NAOMI ANDREWS FOR CONGRESS","ANDREWS, NAOMI",EPPING,64485.17,16352.64,01,C00678532
NJ,DEM,OPEN,"YOUNGBLOOD FOR CONGRESS","YOUNGBLOOD, TANZIE",SWEDESBORO,114701.62,110404.93,02,C00651521
VA,DEM,CHALLENGER,"BEDELL FOR VIRGINIA, INC.","BEDELL, EILEEN MCNEIL","N CHESTERFIELD",30511.26,34029.79,07,C00608000
CA,REP,CHALLENGER,"JAMES VELTMEYER FOR CONGRESS","VELTMEYER, JAMES","LA JOLLA",247922.35,246348.67,52,C00650879
MD,REP,INCUMBENT,"ANDY HARRIS FOR CONGRESS","HARRIS, ANDREW P",STEVENSVILLE,1239433.8,622387.25,01,C00435974
MD,DEM,OPEN,"CHRIS HEARSEY FOR CONGRESS","HEARSEY, CHRIS","SILVER SPRING",70058.05,69098.26,06,C00659516
OK,DEM,CHALLENGER,"JASON NICHOLS FOR CONGRESS","NICHOLS, JASON",TAHLEQUAH,49862.9,46842.07,02,C00660977
CO,DEM,CHALLENGER,"GERMANSON FOR CONGRESS","GERMANSON, LARRY RAYMOND",FIRESTONE,2335,2036,04,C00636746
OR,REP,CHALLENGER,"CALLAHAN FOR CONGRESS","CALLAHAN, MARK ALLEN","OREGON CITY",13311.99,4955.18,05,C00651562
CO,DEM,OPEN,"MARK FOR COLORADO","WILLIAMS, MARK JOAQUIN MR.",BOULDER,92729.09,84573.76,02,C00655340
CO,REP,CHALLENGER,"OWEN HILL FOR CONGRESS","HILL, OWEN","COLORADO SPRINGS",533760.16,506039.24,05,C00637496
IL,DEM,INCUMBENT,"SCHNEIDER FOR CONGRESS","SCHNEIDER, BRADLEY SCOTT",DEERFIELD,3575696.9,1219651.13,10,C00495952
IL,REP,INCUMBENT,"RODNEY FOR CONGRESS","DAVIS, RODNEY L",TAYLORVILLE,2377519.75,1182810.34,13,C00521948
CA,REP,OPEN,"ROCKY CHAVEZ FOR CONGRESS","CHAVEZ, ROCKY",OCEANSIDE,425255.86,425255.86,49,C00667006
FL,REP,,"CARLA SPALDING FOR CONGRESS","SPALDING, CARLA A",PLANTATION,645943.38,588959.32,23,C00581330
IL,DEM,CHALLENGER,"CARL SPOERER FOR CONGRESS","SPOERER, CARL",MAHOMET,26195.74,25987.84,15,C00634022
FL,REP,INCUMBENT,"ROONEY FOR CONGRESS","ROONEY, FRANCIS",TAMPA,388958.67,491276.75,19,C00618223
FL,REP,CHALLENGER,"FREEMAN FOR CONGRESS","FREEMAN, MARK BENJAMIN",STUART,263109.41,214539.91,18,C00581033
CO,REP,INCUMBENT,"COFFMAN FOR CONGRESS 2018","COFFMAN, MIKE REP.","GREENWOOD VILLAGE",2375025.54,779561.15,06,C00629287
CO,DEM,CHALLENGER,"LEVI FOR COLORADO","TILLEMANN, LEVI",AURORA,331401.75,309136.44,06,C00649863
IN,REP,OPEN,"STEPHEN MACKENZIE FOR CONGRESS 2018","MACKENZIE, STEPHEN",FORTVILLE,14861.53,14425.36,06,C00654970
IN,REP,CHALLENGER,"VAN PELT FOR CONGRESS","VAN PELT, TONY",INDIANAPOLIS,7145.65,7145.65,07,C00651273
PA,DEM,OPEN,"ELIZABETH MORO FOR CONGRESS","MORO, ELIZABETH RHEIN","KENNETT SQUARE",93266.98,95929.98,06,C00637991
ME,DEM,CHALLENGER,"ST. CLAIR FOR CONGRESS","ST. CLAIR, LUCAS",BANGOR,712335.37,689673.79,02,C00656769
WI,DEM,OPEN,"DAVID YANKOVICH FOR CONGRESS","YANKOVICH, DAVID",KENOSHA,90507.5,90507.5,01,C00646547
IA,DEM,INCUMBENT,"LOEBSACK FOR CONGRESS","LOEBSACK, DAVID WAYNE","IOWA CITY",1549155.59,517569.02,02,C00414318
IL,DEM,CHALLENGER,"DAVID GILL FOR CONGRESS","GILL, DAVID MICHAEL DR.",BLOOMINGTON,89691.05,92292.93,13,C00575506
CO,REP,CHALLENGER,"ELECT DARRYL GLENN","GLENN, DARRYL","COLORADO SPRINGS",355670.27,331357.3,05,C00650481
NC,REP,INCUMBENT,"MCHENRY FOR CONGRESS","MCHENRY, PATRICK",GASTONIA,2943666.05,2606680.61,10,C00393629
OH,REP,OPEN,"KIT FOR CONGRESS","SERYAK, KIT","ROCKY RIVER",22535,22535,16,C00657791
NJ,DEM,CHALLENGER,"WILDES FOR CONGRESS","WILDES, MICHAEL",ENGLEWOOD,21483.23,4169,09,C00404335
CA,REP,CHALLENGER,"JOHNNY FOR CONGRESS","NALBANDIAN, JOHNNY",GLENDALE,17791,17550.01,28,C00651547
CA,DEM,CHALLENGER,"SANDRA MENDOZA FOR CONGRESS","MENDOZA, SANDRA",PASADENA,17652.4,17647.02,34,C00630913
CA,DEM,OPEN,"ROBERT LEE AHN FOR CONGRESS","AHN, ROBERT LEE","LOS ANGELES",1670407.62,1667341.57,34,C00631564
CT,DEM,OPEN,"MANNY SANCHEZ FOR CONGRESS","SANCHEZ, EMMANUEL","NEW BRITAIN",40151.01,40151.01,05,C00677617
MI,DEM,CHALLENGER,"COMMITTEE TO ELECT AIDA GRAY","GRAY, AIDA ESTRADA",COMSTOCK,9000,11363.92,06,C00671362
MI,DEM,CHALLENGER,"DWIGHT BRADY FOR CONGRESS","BRADY, DWIGHT JOHN MR.",MARQUETTE,28353.17,35712.8,01,C00650424
AL,DEM,INCUMBENT,"TERRI SEWELL FOR CONGRESS","SEWELL, TERRI A.",BIRMINGHAM,1331536.97,673973.12,07,C00458976
CA,REP,INCUMBENT,"DENHAM FOR CONGRESS","DENHAM, JEFF",MODESTO,3466179.74,1398338.23,10,C00473272
CA,DEM,INCUMBENT,"SUSAN DAVIS FOR CONGRESS","DAVIS, SUSAN A","SAN DIEGO",305004.53,312193.53,53,C00344671
IL,REP,INCUMBENT,"LAHOOD FOR CONGRESS","LAHOOD, DARIN MCKAY",DUNLAP,1852447.79,608853.93,18,C00575050
IL,DEM,CHALLENGER,"JUNIUS RODRIGUEZ FOR CONGRESS","RODRIGUEZ, JUNIUS",EUREKA,40253.37,24599.96,18,C00651653
MD,DEM,INCUMBENT,"FRIENDS OF JOHN SARBANES","SARBANES, JOHN P. MR.",WASHINGTON,856622.57,542387.38,03,C00415182
MD,DEM,OPEN,"DUCK FOR CONGRESS","DUCK, ANDREW JAMES",FREDERICK,57330.37,57330.37,06,C00633602
TX,REP,OPEN,"KENNETH SHEETS FOR CONGRESS","SHEETS, KENNETH",MESQUITE,196075,196075,05,C00659920
MS,DEM,CHALLENGER,"JERAMEY ANDERSON FOR CONGRESS","ANDERSON, JERAMEY DEWAYNE","MOSS POINT",76561.11,65908.86,04,C00653659
IA,DEM,CHALLENGER,"DIRK DEAM EXPLORATORY COMMITTEE","DEAM, DIRK J",AMES,2583.26,2583.26,04,C00635276
MS,DEM,CHALLENGER,"COMMITTEE TO ELECT CARLTON E. SMITH","SMITH, CARLTON ELLIOTT","HOLLY SPRINGS",57901.57,41654.08,01,C00653550
MS,REP,OPEN,"DOTY FOR CONGRESS","DOTY, SALLY",BROOKHAVEN,122192.2,104949.05,03,C00666354
MS,REP,OPEN,"WHIT HUGHES FOR CONGRESS","HUGHES, WHIT MR.",MADISON,554379,546149.5,03,C00667253
CO,DEM,CHALLENGER,"MCCORMICK FOR CONGRESS","MCCORMICK, KAREN A DVM",LONGMONT,326617.73,203314.89,04,C00648006
OK,REP,OPEN,"FAMILIES FOR NATHAN DAHM","DAHM, NATHAN","BROKEN ARROW",141884.14,134795.65,01,C00641126
RI,DEM,INCUMBENT,"LANGEVIN FOR CONGRESS","LANGEVIN, JAMES R. HONORABLE",WARWICK,830734.72,510676.33,02,C00344697
IL,REP,INCUMBENT,"RANDY HULTGREN FOR CONGRESS","HULTGREN, RANDY",PLANO,1440427.96,582263.47,14,C00467522
PA,REP,INCUMBENT,"MARINO FOR CONGRESS","MARINO, THOMAS ANTHONY","COGAN STATION",527354.17,654729.32,12,C00475145
VA,REP,INCUMBENT,"MORGAN GRIFFITH FOR CONGRESS","GRIFFITH, H MORGAN",CHRISTIANSBURG,783976.26,462866.72,09,C00477240
NY,REP,CHALLENGER,"FRIENDS OF MICHAEL GRIMM","GRIMM, MICHAEL","STATEN ISLAND",465420.43,391901.03,11,C00656751
IN,DEM,OPEN,"SHIPLEY FOR INDIANA","SHIPLEY, SHERYL",LAFAYETTE,8958.28,7484.28,04,C00635318
NE,REP,INCUMBENT,"DON BACON FOR CONGRESS","BACON, DONALD J",OMAHA,1841307.94,805463.78,02,C00575167
OH,IND,OPEN,"JONATHAN VELEY FOR CONGRESS","VELEY, JONATHAN ALAN",NEWARK,300,62.22,12,C00660142
FL,REP,CHALLENGER,"SOSTACK FOR CONGRESS","SOSTACK, BRADLEY","ST. PETERSBURG",140690.58,40533.95,13,C00675876
FL,DEM,OPEN,"GREG PILKINGTON FOR CONGRESS","PILKINGTON, JAMES GREGORY","INDIAN LAKE ESTATES",65192.88,61538.55,15,C00634048
OH,REP,INCUMBENT,"JOHNSON FOR CONGRESS","JOHNSON, BILL",MARIETTA,1602744.29,813594.07,06,C00476820
PA,REP,INCUMBENT,"ROTHFUS FOR CONGRESS","ROTHFUS, KEITH MR.",SEWICKLEY,2032587.95,578627.17,17,C00497115
KY,DEM,CHALLENGER,"O'CULL FOR CONGRESS","O'CULL, SAYRE CHRISTIAN",MAYSVILLE,1,0,04,C00632521
TX,REP,CHALLENGER,"FRIENDS OF SK ALEXANDER","ALEXANDER, SHERRILL KENNETH",AUSTIN,10180.69,16931.69,35,C00656397
TX,DEM,CHALLENGER,"DAYNA STEELE CAMPAIGN","STEELE, DAYNA MS.",SEABROOK,516859.64,342527.65,36,C00639419
UT,DEM,CHALLENGER,"J LEE CASTILLO FOR CONGRESS","CASTILLO, LEE MR",LAYTON,6272.56,5533.89,01,C00671982
UT,UNK,CHALLENGER,"JAN GARBETT FOR CONGRESS","GARBETT, JAN","SALT LAKE CITY",310127,254619.65,02,C00669879
UT,REP,OPEN,"AINGE FOR CONGRESS","AINGE, TANNER D",ALPINE,296913,296904,03,C00647370
VA,REP,CHALLENGER,"MARY JONES FOR CONGRESS, INC.","JONES, MARY",WILLIAMSBURG,89806.14,89667.33,02,C00654350
VA,DEM,CHALLENGER,"RYAN SAWYERS FOR CONGRESS","SAWYERS, RYAN",GAINESVILLE,124450.12,124450.12,01,C00636480
MA,REP,OPEN,"SCOTT GUNDERSON CONGRESSIONAL COMMITTEE","GUNDERSON, SCOTT ALAN",GROTON,6490.07,11779.42,03,C00638221
MN,DEM,OPEN,"JOHN WAYNE AUSTINSON FOR CONGRESS","AUSTINSON, JOHN WAYNE",EYOTA,20200.14,20200.14,01,C00649269
GA,DEM,INCUMBENT,"DAVID SCOTT FOR CONGRESS","SCOTT, DAVID ALBERT",ATLANTA,905147.46,717747.3,13,C00369801
IA,REP,INCUMBENT,"BLUM FOR CONGRESS","BLUM, RODNEY",DUBUQUE,1780865.75,221137.54,01,C00543926
SC,DEM,OPEN,"COMMITTEE TO ELECT WILL MORIN","MORIN, WILLIAM C III",SIMPSONVILLE,40407.86,46333.01,04,C00661389
NY,REP,INCUMBENT,"FASO FOR CONGRESS","FASO, JOHN J. MR.",KINDERHOOK,2314821.67,1156636.26,19,C00580415
FL,REP,CHALLENGER,"KURT JETTA FOR CONGRESS, INC.","JETTA, KURT","DELRAY BEACH",445407.97,444885.51,21,C00657387
IA,REP,INCUMBENT,"KING FOR CONGRESS","KING, STEVE MR.",KIRON,509699.19,518748.29,04,C00373563
MS,DEM,OPEN,"MICHAEL AYCOX FOR CONGRESS","AYCOX, KEVIN MICHAEL",NEWTON,10502.75,11194.9,03,C00673228
TX,DEM,OPEN,"MCFADDEN FOR CONGRESS COMMITTEE","MCFADDEN, ELLIOTT JAMES",AUSTIN,114019.7,114019.7,21,C00636720
